method,conf_th,iou_th,AP,AP50,AP75,APu,APvt,APt,APs,APm,APl,AR1,AR10,AR100,ARu,ARvt,ARt,ARs,ARm,ARl,TP,FP,FN,P,R,F1
NMS,0.6,0.5,49.1838134522371,82.8938293122629,51.3282327744671,-100,35.1958573261226,43.6588846126354,57.0568636314509,38.0161361928935,64.7626299931393,25.9892667713735,59.1344943428816,59.1378561527218,-100,42.0109934717801,57.5199778675522,65.9274694554017,43.6231609869688,67.2590648854962,40400,5232,7278,88.5343618513324,84.7350979487394,86.5930768406387
NMS,0.7,0.5,49.1838134522371,82.8938293122629,51.3282327744671,-100,35.1958573261226,43.6588846126354,57.0568636314509,38.0161361928935,64.7626299931393,25.9892667713735,59.1344943428816,59.1378561527218,-100,42.0109934717801,57.5199778675522,65.9274694554017,43.6231609869688,67.2590648854962,38448,3798,9230,91.0097997443545,80.6409664834935,85.5122103109292
NMS,0.8,0.5,49.1838134522371,82.8938293122629,51.3282327744671,-100,35.1958573261226,43.6588846126354,57.0568636314509,38.0161361928935,64.7626299931393,25.9892667713735,59.1344943428816,59.1378561527218,-100,42.0109934717801,57.5199778675522,65.9274694554017,43.6231609869688,67.2590648854962,30869,1784,16809,94.5364897559183,64.7447460044465,76.8545144464777
NMS,0.9,0.5,49.1838134522371,82.8938293122629,51.3282327744671,-100,35.1958573261226,43.6588846126354,57.0568636314509,38.0161361928935,64.7626299931393,25.9892667713735,59.1344943428816,59.1378561527218,-100,42.0109934717801,57.5199778675522,65.9274694554017,43.6231609869688,67.2590648854962,8227,50,39451,99.395916394829,17.2553378916901,29.4057724957555
NMS,0.1,0.6,49.1454842737141,82.2919648067734,51.9383042860727,-100,35.1433021035805,43.0793024850249,57.2778375667473,38.6245454520385,64.7411474052691,25.960752848544,59.6917003096734,59.6976329152738,-100,42.1724387093377,58.3774592631045,66.6794976059108,44.4301836352101,67.2399809160305,42056,13819,5622,75.2680089485459,88.208398003272,81.2260388400143
NMS,0.2,0.6,49.1454842737141,82.2919648067734,51.9383042860727,-100,35.1433021035805,43.0793024850249,57.2778375667473,38.6245454520385,64.7411474052691,25.960752848544,59.6917003096734,59.6976329152738,-100,42.1724387093377,58.3774592631045,66.6794976059108,44.4301836352101,67.2399809160305,42150,10888,5528,79.4713224480561,88.4055539242418,83.700702966758
NMS,0.3,0.6,49.1454842737141,82.2919648067734,51.9383042860727,-100,35.1433021035805,43.0793024850249,57.2778375667473,38.6245454520385,64.7411474052691,25.960752848544,59.6917003096734,59.6976329152738,-100,42.1724387093377,58.3774592631045,66.6794976059108,44.4301836352101,67.2399809160305,42067,9411,5611,81.7184039783986,88.2314694408322,84.8501351405865
NMS,0.4,0.6,49.1454842737141,82.2919648067734,51.9383042860727,-100,35.1433021035805,43.0793024850249,57.2778375667473,38.6245454520385,64.7411474052691,25.960752848544,59.6917003096734,59.6976329152738,-100,42.1724387093377,58.3774592631045,66.6794976059108,44.4301836352101,67.2399809160305,41816,8275,5862,83.4800662793715,87.7050211837745,85.540406468308
NMS,0.5,0.6,49.1454842737141,82.2919648067734,51.9383042860727,-100,35.1433021035805,43.0793024850249,57.2778375667473,38.6245454520385,64.7411474052691,25.960752848544,59.6917003096734,59.6976329152738,-100,42.1724387093377,58.3774592631045,66.6794976059108,44.4301836352101,67.2399809160305,41331,7235,6347,85.102746777581,86.6877805277067,85.8879514567142
NMS,0.6,0.6,49.1454842737141,82.2919648067734,51.9383042860727,-100,35.1433021035805,43.0793024850249,57.2778375667473,38.6245454520385,64.7411474052691,25.960752848544,59.6917003096734,59.6976329152738,-100,42.1724387093377,58.3774592631045,66.6794976059108,44.4301836352101,67.2399809160305,40406,6116,7272,86.8535316624393,84.7476823692269,85.7876857749469
NMS,0.7,0.6,49.1454842737141,82.2919648067734,51.9383042860727,-100,35.1433021035805,43.0793024850249,57.2778375667473,38.6245454520385,64.7411474052691,25.960752848544,59.6917003096734,59.6976329152738,-100,42.1724387093377,58.3774592631045,66.6794976059108,44.4301836352101,67.2399809160305,38448,4585,9230,89.3453860990403,80.6409664834935,84.7703145153289
NMS,0.8,0.6,49.1454842737141,82.2919648067734,51.9383042860727,-100,35.1433021035805,43.0793024850249,57.2778375667473,38.6245454520385,64.7411474052691,25.960752848544,59.6917003096734,59.6976329152738,-100,42.1724387093377,58.3774592631045,66.6794976059108,44.4301836352101,67.2399809160305,30863,2344,16815,92.9412473273707,64.7321615839591,76.3132842925141
NMS,0.9,0.6,49.1454842737141,82.2919648067734,51.9383042860727,-100,35.1433021035805,43.0793024850249,57.2778375667473,38.6245454520385,64.7411474052691,25.960752848544,59.6917003096734,59.6976329152738,-100,42.1724387093377,58.3774592631045,66.6794976059108,44.4301836352101,67.2399809160305,8217,100,39461,98.7976433810268,17.2343638575444,29.3490490222341
NMS,0.1,0.7,48.6693463427682,80.8548225162224,51.8612055805641,-100,34.9197414209381,41.8188462123194,57.2928249701482,38.9084578477893,64.7593440124149,25.87213631769,60.1597996750563,60.1738401749771,-100,42.4095689871357,59.3139961436344,67.3520880288965,45.1647666806827,67.3544847328244,42128,15441,5550,73.1782730288871,88.3594110491212,80.0554885174874
NMS,0.2,0.7,48.6693463427682,80.8548225162224,51.8612055805641,-100,34.9197414209381,41.8188462123194,57.2928249701482,38.9084578477893,64.7593440124149,25.87213631769,60.1597996750563,60.1738401749771,-100,42.4095689871357,59.3139961436344,67.3520880288965,45.1647666806827,67.3544847328244,42211,12164,5467,77.6294252873563,88.5334955325307,82.7236827922746
NMS,0.3,0.7,48.6693463427682,80.8548225162224,51.8612055805641,-100,34.9197414209381,41.8188462123194,57.2928249701482,38.9084578477893,64.7593440124149,25.87213631769,60.1597996750563,60.1738401749771,-100,42.4095689871357,59.3139961436344,67.3520880288965,45.1647666806827,67.3544847328244,42112,10578,5566,79.9240842664642,88.325852594488,83.9151920930974
NMS,0.4,0.7,48.6693463427682,80.8548225162224,51.8612055805641,-100,34.9197414209381,41.8188462123194,57.2928249701482,38.9084578477893,64.7593440124149,25.87213631769,60.1597996750563,60.1738401749771,-100,42.4095689871357,59.3139961436344,67.3520880288965,45.1647666806827,67.3544847328244,41852,9371,5826,81.7054838646702,87.7805277066991,84.6341290785735
NMS,0.5,0.7,48.6693463427682,80.8548225162224,51.8612055805641,-100,34.9197414209381,41.8188462123194,57.2928249701482,38.9084578477893,64.7593440124149,25.87213631769,60.1597996750563,60.1738401749771,-100,42.4095689871357,59.3139961436344,67.3520880288965,45.1647666806827,67.3544847328244,41356,8288,6322,83.3051325437112,86.740215613071,84.987978052239
NMS,0.6,0.7,48.6693463427682,80.8548225162224,51.8612055805641,-100,34.9197414209381,41.8188462123194,57.2928249701482,38.9084578477893,64.7593440124149,25.87213631769,60.1597996750563,60.1738401749771,-100,42.4095689871357,59.3139961436344,67.3520880288965,45.1647666806827,67.3544847328244,40430,7135,7248,84.9994744034479,84.7980200511767,84.8986277206724
NMS,0.7,0.7,48.6693463427682,80.8548225162224,51.8612055805641,-100,34.9197414209381,41.8188462123194,57.2928249701482,38.9084578477893,64.7593440124149,25.87213631769,60.1597996750563,60.1738401749771,-100,42.4095689871357,59.3139961436344,67.3520880288965,45.1647666806827,67.3544847328244,38459,5521,9219,87.4465666211914,80.6640379210537,83.9184795653407
NMS,0.8,0.7,48.6693463427682,80.8548225162224,51.8612055805641,-100,34.9197414209381,41.8188462123194,57.2928249701482,38.9084578477893,64.7593440124149,25.87213631769,60.1597996750563,60.1738401749771,-100,42.4095689871357,59.3139961436344,67.3520880288965,45.1647666806827,67.3544847328244,30865,3076,16813,90.9372145782387,64.7363563907882,75.6318994351805
NMS,0.9,0.7,48.6693463427682,80.8548225162224,51.8612055805641,-100,34.9197414209381,41.8188462123194,57.2928249701482,38.9084578477893,64.7593440124149,25.87213631769,60.1597996750563,60.1738401749771,-100,42.4095689871357,59.3139961436344,67.3520880288965,45.1647666806827,67.3544847328244,8211,179,39467,97.8665077473182,17.2217794370569,29.2894342584005
NMS,0.1,0.8,48.0343690196812,79.4594303887384,51.0844663414508,-100,34.7750320702011,40.9261624577818,56.7845435514945,39.0320935638796,64.8687818913963,25.8142403963711,60.587271994692,60.6106732583454,-100,42.754995394404,60.0538674285929,68.0006042398207,45.6920065491124,67.4689885496183,42173,17400,5505,70.7921373776711,88.453794202777,78.6435557710418
NMS,0.2,0.8,48.0343690196812,79.4594303887384,51.0844663414508,-100,34.7750320702011,40.9261624577818,56.7845435514945,39.0320935638796,64.8687818913963,25.8142403963711,60.587271994692,60.6106732583454,-100,42.754995394404,60.0538674285929,68.0006042398207,45.6920065491124,67.4689885496183,42246,13613,5432,75.6297105211336,88.6069046520408,81.6056095888426
NMS,0.3,0.8,48.0343690196812,79.4594303887384,51.0844663414508,-100,34.7750320702011,40.9261624577818,56.7845435514945,39.0320935638796,64.8687818913963,25.8142403963711,60.587271994692,60.6106732583454,-100,42.754995394404,60.0538674285929,68.0006042398207,45.6920065491124,67.4689885496183,42137,11888,5541,77.9953725127256,88.3782876798523,82.8628457370972
NMS,0.4,0.8,48.0343690196812,79.4594303887384,51.0844663414508,-100,34.7750320702011,40.9261624577818,56.7845435514945,39.0320935638796,64.8687818913963,25.8142403963711,60.587271994692,60.6106732583454,-100,42.754995394404,60.0538674285929,68.0006042398207,45.6920065491124,67.4689885496183,41870,10625,5808,79.7599771406801,87.8182809681614,83.5953799926128
